ID;year_;box;nest;transponder;tarsus;weight;fledge_date;hatch_day;fledge_day;fledge_age;fledge_time;sunrise;fledge_time_sunrise;solar_noon;median;order;surviveSNB;surviveSF;survive;epy;sex
B4X1814;2018;120;120_2018;80E0000000008001;15.72;8.4;05/06/2018;135;156;21;7.127500;5.30;1.83;13.24;-1.47;9;0;0;0;0;2
B4P9955;2018;123;123_2018;1.12E+15;17.21;11.3;29/05/2018;129;149;20;9.936944;5.38;4.55;13.23;-0.54;1;0;0;0;0;1
B4P9957;2018;123;123_2018;4B20000000008001;16.95;11.9;29/05/2018;129;149;20;10.137500;5.38;4.75;13.23;-0.54;2;0;0;0;0;1
B4P9958;2018;123;123_2018;2.32E+15;16.39;11.5;30/05/2018;129;150;21;8.630556;5.37;3.26;13.23;-0.54;3;0;0;0;0;2
B4P9954;2018;123;123_2018;5.2E+14;17.15;11.6;30/05/2018;129;150;21;8.653889;5.37;3.29;13.23;-0.54;4;0;0;0;0;1
B4P9956;2018;123;123_2018;4.92E+15;16.92;11.6;30/05/2018;129;150;21;8.742500;5.37;3.38;13.23;-0.54;5;0;0;0;0;1
B4P9961;2018;123;123_2018;C920000000008001;17;11.4;30/05/2018;129;150;21;8.758056;5.37;3.39;13.23;-0.54;6;0;0;0;0;2
B4P9960;2018;123;123_2018;7.12E+15;16.32;11;30/05/2018;129;150;21;8.808056;5.37;3.44;13.23;-0.54;7;1;1;1;0;2
B4P9959;2018;123;123_2018;B520000000008001;15.55;8.8;30/05/2018;129;150;21;16.384722;5.37;11.02;13.23;-0.54;8;0;0;0;0;2
B4P9491;2017;125;125_2017;3.68E+15;16.24;10.2;28/05/2017;128;148;20;9.115556;5.38;3.73;13.23;-1.05;1;1;1;1;0;1
B4P9490;2017;125;125_2017;9D80000000008001;16.03;9.8;28/05/2017;128;148;20;9.436667;5.38;4.05;13.23;-1.05;2;0;0;0;0;1
B4P9492;2017;125;125_2017;1E80000000008001;14.75;8.7;28/05/2017;128;148;20;9.715556;5.38;4.33;13.23;-1.05;3;0;0;0;0;2
B4P9494;2017;125;125_2017;AA80000000008001;14.19;7.5;28/05/2017;128;148;20;10.357500;5.38;4.97;13.23;-1.05;4;0;0;0;1;1
B4P9495;2017;125;125_2017;5D80000000008001;15.81;9.3;28/05/2017;128;148;20;10.634722;5.38;5.25;13.23;-1.05;5;0;0;0;0;1
B4P8847;2017;126;126_2017;CA00000000008001;14.8;7.9;23/05/2017;121;143;22;8.036111;5.47;2.57;13.22;-1.40;1;0;0;0;0;2
B4P8849;2017;126;126_2017;C200000000008001;14.5;7.5;23/05/2017;121;143;22;15.351667;5.47;9.89;13.22;-1.40;2;0;0;0;0;1
B4X1641;2018;126;126_2018;B0E0000000008001;17.14;9.8;04/06/2018;136;155;19;10.621389;5.32;5.30;13.24;-0.87;1;1;0;1;0;2
B4X1639;2018;126;126_2018;F0E0000000008001;17.32;11.1;05/06/2018;136;156;20;9.263611;5.30;3.96;13.24;-0.87;2;1;1;1;0;1
B4X1644;2018;126;126_2018;50E0000000008001;17.35;10.4;05/06/2018;136;156;20;9.805556;5.30;4.51;13.24;-0.87;3;0;0;0;0;1
B4X1638;2018;126;126_2018;C0E0000000008001;16.76;10.3;06/06/2018;136;157;21;7.621944;5.30;2.32;13.25;-0.87;4;1;0;1;0;1
B4X1642;2018;126;126_2018;30E0000000008001;17.07;10.3;06/06/2018;136;157;21;7.642222;5.30;2.34;13.25;-0.87;5;0;0;0;0;1
B4X1640;2018;126;126_2018;70E0000000008001;16.75;10.3;06/06/2018;136;157;21;7.648889;5.30;2.35;13.25;-0.87;6;0;0;0;0;1
B4X1643;2018;126;126_2018;D0E0000000008001;15.46;9.1;06/06/2018;136;157;21;9.005556;5.30;3.71;13.25;-0.87;7;0;0;0;0;1
B4P9859;2017;127;127_2017;BD40000000008001;16.3;11.1;14/06/2017;146;165;19;9.814167;5.27;4.55;13.28;-1.07;1;0;0;0;0;2
B4P9856;2017;127;127_2017;4E+13;16.14;11.3;14/06/2017;146;165;19;10.868056;5.27;5.60;13.28;-1.07;2;0;0;0;0;2
B4P9857;2017;127;127_2017;6B40000000008001;17.63;12.1;15/06/2017;146;166;20;8.326667;5.27;3.06;13.28;-1.07;3;1;1;1;0;1
B4P9861;2017;127;127_2017;7.74E+15;16.35;10.9;15/06/2017;146;166;20;8.349444;5.27;3.08;13.28;-1.07;4;0;0;0;0;2
B4P9860;2017;127;127_2017;4.74E+15;16.95;11.3;15/06/2017;146;166;20;8.358611;5.27;3.09;13.28;-1.07;5;0;0;0;0;2
B4P9858;2017;127;127_2017;5.24E+15;17.07;10.4;15/06/2017;146;166;20;8.413056;5.27;3.15;13.28;-1.07;6;0;0;0;0;1
B4P9802;2017;129;129_2017;AB00000000008001;16.62;10.1;27/05/2017;127;147;20;9.501944;5.40;4.10;13.23;-1.30;1;0;0;0;0;2
B4P9804;2017;129;129_2017;9.18E+15;17.22;11.5;27/05/2017;127;147;20;9.547778;5.40;4.15;13.23;-1.30;2;0;0;0;0;1
B4P9803;2017;129;129_2017;7D00000000008001;16.59;10.8;27/05/2017;127;147;20;9.557222;5.40;4.16;13.23;-1.30;3;0;0;0;0;2
B4P9805;2017;129;129_2017;5.18E+15;16.92;10.9;27/05/2017;127;147;20;9.624167;5.40;4.22;13.23;-1.30;4;0;0;0;0;1
B4X1613;2018;130;130_2018;8F20000000008001;16.55;11.3;01/06/2018;133;152;19;7.348056;5.35;2.00;13.23;-1.11;1;1;0;1;0;2
B4X1618;2018;130;130_2018;78A0000000008001;17.53;11.8;01/06/2018;133;152;19;9.440556;5.35;4.09;13.23;-1.11;2;0;0;0;1;1
B4X1621;2018;130;130_2018;9.76E+15;16.91;11.4;01/06/2018;133;152;19;9.719444;5.35;4.37;13.23;-1.11;3;1;1;1;1;2
B4X1619;2018;130;130_2018;A4A0000000008001;16.67;10.6;01/06/2018;133;152;19;13.575833;5.35;8.23;13.23;-1.11;4;0;0;0;0;2
B4X1617;2018;130;130_2018;CF50000000008001;17.12;11.5;02/06/2018;133;153;20;7.351111;5.33;2.02;13.23;-1.11;5;0;0;0;0;1
B4X1616;2018;130;130_2018;FF50000000008001;16.67;10.9;02/06/2018;133;153;20;7.407778;5.33;2.07;13.23;-1.11;6;0;0;0;0;1
B4X1614;2018;130;130_2018;1.75E+15;17.53;11;02/06/2018;133;153;20;7.450833;5.33;2.12;13.23;-1.11;7;0;0;0;1;1
B4X1620;2018;130;130_2018;2CA0000000008001;16.5;10.9;02/06/2018;133;153;20;7.534167;5.33;2.20;13.23;-1.11;8;0;0;0;1;2
B4X1615;2018;130;130_2018;E750000000008001;17.06;10.3;02/06/2018;133;153;20;7.888333;5.33;2.56;13.23;-1.11;9;1;0;1;1;2
B4P8977;2017;133;133_2017;F600000000008001;16.26;10.4;24/05/2017;123;144;21;7.906944;5.45;2.46;13.22;0.36;1;0;0;0;0;1
B4P8978;2017;133;133_2017;4E00000000008001;16.52;10.4;24/05/2017;123;144;21;9.330000;5.45;3.88;13.22;0.36;2;0;0;0;0;1
B4P8979;2017;133;133_2017;7.6E+15;15.15;9.4;24/05/2017;123;144;21;10.609167;5.45;5.16;13.22;0.36;3;0;0;0;0;2
B4P8928;2017;134;134_2017;9.2E+15;15.85;8.1;24/05/2017;121;144;23;10.601944;5.45;5.15;13.22;-1.13;1;0;0;0;0;2
B4P8929;2017;134;134_2017;B200000000008001;16.17;8.7;24/05/2017;121;144;23;10.751111;5.45;5.30;13.22;-1.13;2;0;0;0;0;2
B4P8925;2017;134;134_2017;D400000000008001;15.76;7.6;25/05/2017;121;145;24;8.355278;5.43;2.92;13.22;-1.13;3;1;0;1;0;1
B4P8930;2017;134;134_2017;CC00000000008001;15.55;7.8;25/05/2017;121;145;24;9.284722;5.43;3.85;13.22;-1.13;4;0;0;0;0;1
B4P8924;2017;134;134_2017;5.2E+15;15.85;8.3;25/05/2017;121;145;24;9.459444;5.43;4.03;13.22;-1.13;5;0;0;0;0;2
B4X1356;2018;134;134_2018;33E0000000008001;16.88;10.3;29/05/2018;129;149;20;9.959444;5.38;4.58;13.23;-0.77;1;0;0;0;0;2
B4X1358;2018;134;134_2018;D3E0000000008001;16.73;11.2;29/05/2018;129;149;20;13.368056;5.38;7.98;13.23;-0.77;2;1;0;1;0;1
B4X1359;2018;134;134_2018;13E0000000008001;16.58;11.1;29/05/2018;129;149;20;13.447778;5.38;8.06;13.23;-0.77;3;0;0;0;1;1
B4X1360;2018;134;134_2018;93E0000000008001;16.16;9.8;29/05/2018;129;149;20;13.465556;5.38;8.08;13.23;-0.77;4;0;0;0;0;2
B4X1352;2018;134;134_2018;E3E0000000008001;16.52;10.5;29/05/2018;129;149;20;13.477500;5.38;8.09;13.23;-0.77;5;0;0;0;0;2
B4X1357;2018;134;134_2018;53E0000000008001;16.36;10.8;29/05/2018;129;149;20;13.479444;5.38;8.10;13.23;-0.77;6;1;1;1;1;1
B4X1354;2018;134;134_2018;63E0000000008001;16.39;9.8;29/05/2018;129;149;20;13.531111;5.38;8.15;13.23;-0.77;7;1;0;1;0;2
B4X1351;2018;134;134_2018;DBE0000000008001;15.92;9.7;29/05/2018;129;149;20;13.601944;5.38;8.22;13.23;-0.77;8;0;0;0;0;2
B4X1355;2018;134;134_2018;3BE0000000008001;16.49;9.6;30/05/2018;129;150;21;7.640278;5.37;2.27;13.23;-0.77;9;1;0;1;0;2
B4X1353;2018;134;134_2018;A3E0000000008001;16.78;9.8;30/05/2018;129;150;21;7.742778;5.37;2.38;13.23;-0.77;10;0;0;0;0;1
B4P9437;2017;135;135_2017;F880000000008001;15.45;7.6;27/05/2017;126;147;21;14.503333;5.40;9.10;13.23;-1.96;1;0;0;0;0;2
B4P9438;2017;135;135_2017;F480000000008001;16.39;8.6;28/05/2017;126;148;22;7.866944;5.38;2.48;13.23;-1.96;2;0;0;0;0;1
B4P9439;2017;135;135_2017;0C80000000008001;16.1;7.6;28/05/2017;126;148;22;8.065000;5.38;2.68;13.23;-1.96;3;0;0;0;0;1
B4P9443;2017;135;135_2017;7.48E+15;15.71;7.5;28/05/2017;126;148;22;8.336389;5.38;2.95;13.23;-1.96;4;0;0;0;0;2
B4X1576;2018;136;136_2018;F0D0000000008001;16.1;11;03/06/2018;132;154;22;7.755833;5.32;2.44;13.23;-0.63;1;0;0;0;0;2
B4X1577;2018;136;136_2018;7.5E+14;16.05;10.4;03/06/2018;132;154;22;9.320556;5.32;4.00;13.23;-0.63;2;0;0;0;0;1
B4X1573;2018;136;136_2018;C4D0000000008001;15.59;10.8;03/06/2018;132;154;22;9.330556;5.32;4.01;13.23;-0.63;3;0;0;0;0;1
B4X1571;2018;136;136_2018;F4D0000000008001;15.09;10.9;03/06/2018;132;154;22;9.364444;5.32;4.05;13.23;-0.63;4;0;0;0;0;1
B4X1575;2018;136;136_2018;68D0000000008001;15.2;10.7;03/06/2018;132;154;22;9.756111;5.32;4.44;13.23;-0.63;5;0;0;0;0;2
B4X1572;2018;136;136_2018;20D0000000008001;15.49;9.2;03/06/2018;132;154;22;9.797778;5.32;4.48;13.23;-0.63;6;0;0;0;0;1
B4X1574;2018;136;136_2018;E8D0000000008001;15.24;9.4;03/06/2018;132;154;22;9.798889;5.32;4.48;13.23;-0.63;7;0;0;0;0;2
B4X1569;2018;136;136_2018;DCD0000000008001;16.31;10.3;03/06/2018;132;154;22;11.084444;5.32;5.77;13.23;-0.63;8;0;0;0;0;2
B4X1570;2018;136;136_2018;D0D0000000008001;16.35;10.9;03/06/2018;132;154;22;11.104167;5.32;5.79;13.23;-0.63;9;0;0;0;0;1
B4P9204;2017;137;137_2017;D600000000008001;16.84;11.1;24/05/2017;124;144;20;6.245000;5.45;0.80;13.22;-1.59;1;0;0;0;1;1
B4P9201;2017;137;137_2017;9.1E+15;16.36;10.8;24/05/2017;124;144;20;6.361667;5.45;0.91;13.22;-1.59;2;0;0;0;0;2
B4P9203;2017;137;137_2017;7.2E+15;16.32;11.6;24/05/2017;124;144;20;6.620278;5.45;1.17;13.22;-1.59;3;0;0;0;0;1
B4P9202;2017;137;137_2017;5.1E+15;15.41;10.1;24/05/2017;124;144;20;6.842222;5.45;1.39;13.22;-1.59;4;0;0;0;0;2
B4P9696;2018;137;137_2018;2EE0000000008001;16.86;10.6;30/05/2018;130;150;20;6.523611;5.37;1.16;13.23;NA;1;0;0;0;1;2
B4P9698;2018;137;137_2018;0AE0000000008001;17.76;12;30/05/2018;130;150;20;6.554167;5.37;1.19;13.23;NA;2;0;0;0;0;1
B4P9697;2018;137;137_2018;AEE0000000008001;17.17;10.9;30/05/2018;130;150;20;6.580278;5.37;1.21;13.23;NA;3;0;0;0;1;2
B4P9695;2018;137;137_2018;34E0000000008001;17.39;11.4;30/05/2018;130;150;20;6.648333;5.37;1.28;13.23;NA;4;1;0;1;0;1
B4P9699;2018;137;137_2018;16E0000000008001;17.19;11.3;30/05/2018;130;150;20;7.696111;5.37;2.33;13.23;NA;5;0;0;0;1;2
B4X1001;2018;137;137_2018;84E0000000008001;17.98;11.7;30/05/2018;130;150;20;7.712778;5.37;2.35;13.23;NA;6;1;0;1;1;1
B4P9700;2018;137;137_2018;3AE0000000008001;16.44;10.2;30/05/2018;130;150;20;7.738056;5.37;2.37;13.23;NA;7;0;0;0;0;2
B4P9477;2017;139;139_2017;F280000000008001;16.53;10.7;26/05/2017;127;146;19;7.332778;5.42;1.92;13.23;-2.81;1;0;0;0;0;2
B4P9479;2017;139;139_2017;9.88E+15;16.95;10.5;26/05/2017;127;146;19;8.801667;5.42;3.39;13.23;-2.81;2;0;0;0;0;2
B4P9481;2017;139;139_2017;6.28E+15;16.61;10;26/05/2017;127;146;19;9.370833;5.42;3.95;13.23;-2.81;3;0;0;0;1;2
B4P9476;2017;139;139_2017;8.8E+14;16.2;11.2;26/05/2017;127;146;19;9.436111;5.42;4.02;13.23;-2.81;4;0;0;0;0;2
B4P9478;2017;139;139_2017;D880000000008001;16.97;10.7;26/05/2017;127;146;19;9.462778;5.42;4.05;13.23;-2.81;5;0;0;0;0;2
B4P9482;2017;139;139_2017;4.28E+15;16.65;10.4;26/05/2017;127;146;19;9.466944;5.42;4.05;13.23;-2.81;6;0;0;0;0;2
B4X1386;2018;139;139_2018;F5E0000000008001;17.08;10.9;29/05/2018;129;149;20;9.656111;5.38;4.27;13.23;-0.63;1;1;0;1;0;2
B4X1388;2018;139;139_2018;B5E0000000008001;16.81;11.2;29/05/2018;129;149;20;9.675833;5.38;4.29;13.23;-0.63;2;0;0;0;0;2
B4X1385;2018;139;139_2018;0DE0000000008001;16.29;11.5;29/05/2018;129;149;20;9.729444;5.38;4.35;13.23;-0.63;3;1;1;1;0;2
B4X1390;2018;139;139_2018;85E0000000008001;16.74;11.4;29/05/2018;129;149;20;9.930278;5.38;4.55;13.23;-0.63;4;1;0;1;0;2
B4X1387;2018;139;139_2018;75E0000000008001;17.35;11.3;29/05/2018;129;149;20;9.984444;5.38;4.60;13.23;-0.63;5;0;0;0;0;2
B4X1389;2018;139;139_2018;45E0000000008001;16.38;11.7;29/05/2018;129;149;20;10.123889;5.38;4.74;13.23;-0.63;6;0;0;0;0;2
B4X1391;2018;139;139_2018;C5E0000000008001;15.36;12.1;29/05/2018;129;149;20;13.250556;5.38;7.87;13.23;-0.63;7;0;0;0;0;1
B4X1392;2018;139;139_2018;25E0000000008001;16.03;9.7;29/05/2018;129;149;20;13.342500;5.38;7.96;13.23;-0.63;8;1;1;1;0;1
B4P8834;2017;14;14_2017;2E+14;16.8;9.8;21/05/2017;120;141;21;20.479444;5.50;14.98;13.22;-0.97;1;0;0;0;0;1
B4P8833;2017;14;14_2017;BC00000000008001;16.1;9.2;22/05/2017;120;142;22;6.764167;5.48;1.28;13.22;-0.97;2;0;0;0;0;2
B4P8832;2017;14;14_2017;5C00000000008001;16.5;9.9;22/05/2017;120;142;22;7.024722;5.48;1.54;13.22;-0.97;3;0;0;0;0;1
B4P8830;2017;14;14_2017;1C00000000008001;15.1;7.7;22/05/2017;120;142;22;8.945000;5.48;3.46;13.22;-0.97;4;0;0;0;0;2
B4P8829;2017;14;14_2017;7E+15;16.3;8.3;22/05/2017;120;142;22;9.202778;5.48;3.72;13.22;-0.97;5;1;1;1;0;1
B4P8831;2017;14;14_2017;7C00000000008001;15.3;7.4;22/05/2017;120;142;22;9.605556;5.48;4.12;13.22;-0.97;6;0;0;0;0;2
B4P9913;2018;14;14_2018;1.92E+15;17.22;10.7;27/05/2018;128;147;19;9.418056;5.40;4.02;13.22;-0.97;1;1;0;1;0;1
B4P9910;2018;14;14_2018;C520000000008001;17.66;10.5;27/05/2018;128;147;19;9.503333;5.40;4.10;13.22;-0.97;2;0;0;0;0;1
B4P9914;2018;14;14_2018;9.32E+15;16.92;10;27/05/2018;128;147;19;9.570833;5.40;4.17;13.22;-0.97;3;0;0;0;0;2
B4P9912;2018;14;14_2018;2.92E+15;17.28;11;27/05/2018;128;147;19;9.598056;5.40;4.20;13.22;-0.97;4;0;0;0;0;1
B4P9915;2018;14;14_2018;E520000000008001;17.45;10.7;27/05/2018;128;147;19;9.605000;5.40;4.21;13.22;-0.97;5;1;1;1;0;1
B4P9909;2018;14;14_2018;6.92E+15;17.38;10.2;27/05/2018;128;147;19;9.662222;5.40;4.26;13.22;-0.97;6;0;0;0;0;2
B4P9916;2018;14;14_2018;1.2E+14;16.96;10.6;27/05/2018;128;147;19;9.679444;5.40;4.28;13.22;-0.97;7;1;0;1;0;1
B4P9917;2018;14;14_2018;EB20000000008001;17;9.9;27/05/2018;128;147;19;9.691667;5.40;4.29;13.22;-0.97;8;0;0;0;0;1
B4P9908;2018;14;14_2018;A520000000008001;16.8;9.7;27/05/2018;128;147;19;9.698889;5.40;4.30;13.22;-0.97;9;1;1;1;0;2
B4P9007;2017;140;140_2017;3E80000000008001;15.41;7;28/05/2017;129;148;19;14.070556;5.38;8.69;13.23;-1.27;1;0;0;0;0;2
B4P9010;2017;140;140_2017;C680000000008001;16.01;8.4;29/05/2017;129;149;20;8.233611;5.38;2.85;13.23;-1.27;2;0;0;0;0;2
B4P9015;2017;140;140_2017;E380000000008001;15.79;8.5;29/05/2017;129;149;20;8.255833;5.38;2.87;13.23;-1.27;3;0;0;0;0;2
B4P9014;2017;140;140_2017;4.68E+15;16.34;8.2;29/05/2017;129;149;20;8.296111;5.38;2.91;13.23;-1.27;4;0;0;0;1;2
B4P9009;2017;140;140_2017;F680000000008001;16.24;8;29/05/2017;129;149;20;8.581389;5.38;3.20;13.23;-1.27;5;0;0;0;0;2
B4P9016;2017;140;140_2017;7.58E+15;15.83;8.6;29/05/2017;129;149;20;8.648333;5.38;3.27;13.23;-1.27;6;1;1;1;0;2
B4P9012;2017;140;140_2017;DE80000000008001;15.56;6.4;29/05/2017;129;149;20;8.660000;5.38;3.28;13.23;-1.27;7;1;1;1;0;2
B4P9013;2017;140;140_2017;7.68E+15;16.93;10.7;29/05/2017;129;149;20;9.850278;5.38;4.47;13.23;-1.27;8;0;0;0;0;1
B4P9008;2017;140;140_2017;5E80000000008001;15.32;7.3;29/05/2017;129;149;20;9.903611;5.38;4.52;13.23;-1.27;9;0;0;0;0;2
B4P9027;2017;141;141_2017;8.58E+15;17.29;10.7;28/05/2017;129;148;19;11.662778;5.38;6.28;13.23;-1.44;1;1;0;1;0;1
B4P9023;2017;141;141_2017;EA80000000008001;16.67;10.4;28/05/2017;129;148;19;11.684722;5.38;6.30;13.23;-1.44;2;0;0;0;1;2
B4P9017;2017;141;141_2017;6A80000000008001;17.23;11.4;28/05/2017;129;148;19;13.554444;5.38;8.17;13.23;-1.44;3;0;0;0;1;1
B4P9022;2017;141;141_2017;B580000000008001;16.26;9;28/05/2017;129;148;19;13.717778;5.38;8.33;13.23;-1.44;4;0;0;0;1;2
B4P9020;2017;141;141_2017;CB80000000008001;16.04;9.8;29/05/2017;129;149;20;9.940833;5.38;4.56;13.23;-1.44;5;0;0;0;0;2
B4P9025;2017;141;141_2017;DD80000000008001;16.76;10.5;29/05/2017;129;149;20;10.310000;5.38;4.93;13.23;-1.44;6;0;0;0;1;1
B4P9026;2017;141;141_2017;4B80000000008001;16.34;9;29/05/2017;129;149;20;10.475833;5.38;5.09;13.23;-1.44;7;0;0;0;0;1
B4P9018;2017;141;141_2017;BE80000000008001;16.17;8.9;29/05/2017;129;149;20;11.377222;5.38;5.99;13.23;-1.44;8;0;0;0;0;1
B4P9024;2017;141;141_2017;8B80000000008001;16.9;10;30/05/2017;129;150;21;7.463333;5.37;2.10;13.23;-1.44;9;0;0;0;0;1
B4X1315;2018;141;141_2018;FB20000000008001;16.78;11;27/05/2018;128;147;19;8.947500;5.40;3.55;13.22;-1.12;1;0;0;0;0;1
B4X1310;2018;141;141_2018;BB20000000008001;17.74;11;27/05/2018;128;147;19;9.036389;5.40;3.64;13.22;-1.12;2;0;0;0;0;1
B4X1309;2018;141;141_2018;B720000000008001;16.55;10.7;27/05/2018;128;147;19;9.846667;5.40;4.45;13.22;-1.12;3;0;0;0;0;2
B4X1313;2018;141;141_2018;68A0000000008001;16.99;10.5;27/05/2018;128;147;19;10.455833;5.40;5.06;13.22;-1.12;4;0;0;0;0;1
B4X1314;2018;141;141_2018;D720000000008001;16.38;10.4;27/05/2018;128;147;19;10.540278;5.40;5.14;13.22;-1.12;5;0;0;0;0;1
B4X1308;2018;141;141_2018;DF20000000008001;17.05;10.8;27/05/2018;128;147;19;10.700556;5.40;5.30;13.22;-1.12;6;0;0;0;0;1
B4X1311;2018;141;141_2018;58A0000000008001;16.9;10.6;27/05/2018;128;147;19;10.773611;5.40;5.37;13.22;-1.12;7;0;0;0;0;1
B4X1316;2018;141;141_2018;4F20000000008001;16.25;9.7;27/05/2018;128;147;19;10.843889;5.40;5.44;13.22;-1.12;8;0;0;0;0;2
B4X1317;2018;141;141_2018;7.72E+15;16.32;9.7;27/05/2018;128;147;19;10.866667;5.40;5.47;13.22;-1.12;9;0;0;0;0;2
B4X1318;2018;141;141_2018;0CA0000000008001;16.07;10.2;27/05/2018;128;147;19;10.913333;5.40;5.51;13.22;-1.12;10;0;0;0;0;1
B4X1312;2018;141;141_2018;48A0000000008001;16.3;8.8;27/05/2018;128;147;19;11.866389;5.40;6.47;13.22;-1.12;11;0;0;0;0;1
B4P8999;2017;142;142_2017;3A00000000008001;16.42;9.4;25/05/2017;124;145;21;7.947500;5.43;2.51;13.22;-1.43;1;0;0;0;0;1
B4P8997;2017;142;142_2017;8.3E+15;16.07;9.6;25/05/2017;124;145;21;8.050833;5.43;2.62;13.22;-1.43;2;0;0;0;1;2
B4P9000;2017;142;142_2017;FA00000000008001;16.22;8.8;25/05/2017;124;145;21;8.969444;5.43;3.54;13.22;-1.43;3;0;0;0;0;1
B4P8998;2017;142;142_2017;1.6E+15;16.12;8.4;25/05/2017;124;145;21;8.976111;5.43;3.54;13.22;-1.43;4;0;0;0;0;2
B4P8696;2017;143;143_2017;6F80000000008001;17.52;10.9;29/05/2017;131;149;18;19.847222;5.38;14.46;13.23;-2.00;1;0;0;0;0;1
B4P8692;2017;143;143_2017;6.44E+15;17.23;11.1;30/05/2017;131;150;19;16.247778;5.37;10.88;13.23;-2.00;2;0;1;1;1;1
B4P8697;2017;143;143_2017;AF80000000008001;17.66;10.2;30/05/2017;131;150;19;16.252500;5.37;10.89;13.23;-2.00;3;0;0;0;0;1
B4P8695;2017;143;143_2017;4.84E+15;16.67;10.9;30/05/2017;131;150;19;16.506944;5.37;11.14;13.23;-2.00;4;0;1;1;1;2
B4P8691;2017;143;143_2017;7F80000000008001;17.47;10.7;30/05/2017;131;150;19;16.903333;5.37;11.54;13.23;-2.00;5;0;1;1;0;1
B4P8693;2017;143;143_2017;1A80000000008001;16.98;10.1;30/05/2017;131;150;19;19.571667;5.37;14.21;13.23;-2.00;6;0;0;0;1;2
B4P8690;2017;143;143_2017;9F80000000008001;16.9;10.9;31/05/2017;131;151;20;5.685556;5.35;0.34;13.23;-2.00;7;0;0;0;0;1
B4P8694;2017;143;143_2017;EF80000000008001;17.9;11.1;31/05/2017;131;151;20;6.396944;5.35;1.05;13.23;-2.00;8;0;0;0;0;1
B4P9360;2018;144;144_2018;1E20000000008001;17.21;11.9;26/05/2018;127;146;19;9.333056;5.42;3.92;13.22;-0.84;1;0;0;0;0;1
B4P9357;2018;144;144_2018;C620000000008001;16.9;11.5;26/05/2018;127;146;19;14.211111;5.42;8.79;13.22;-0.84;2;0;0;0;0;2
B4P9356;2018;144;144_2018;A420000000008001;17.21;10.8;27/05/2018;127;147;20;8.571944;5.40;3.17;13.22;-0.84;3;0;0;0;0;2
B4P9359;2018;144;144_2018;5A20000000008001;16.97;11.5;27/05/2018;127;147;20;8.585000;5.40;3.19;13.22;-0.84;4;0;0;0;0;2
B4P9353;2018;144;144_2018;B220000000008001;16.97;10.3;27/05/2018;127;147;20;8.596389;5.40;3.20;13.22;-0.84;5;0;0;0;0;2
B4P9358;2018;144;144_2018;2.22E+15;17.57;11.6;27/05/2018;127;147;20;8.643889;5.40;3.24;13.22;-0.84;6;0;0;0;0;1
B4P9352;2018;144;144_2018;0E20000000008001;17.1;10.3;27/05/2018;127;147;20;8.748611;5.40;3.35;13.22;-0.84;7;0;0;0;0;2
B4P9361;2018;144;144_2018;1.62E+15;16.85;11.3;27/05/2018;127;147;20;8.756389;5.40;3.36;13.22;-0.84;8;1;0;1;0;2
B4P9355;2018;144;144_2018;F620000000008001;16.15;9.2;28/05/2018;127;148;21;6.681111;5.40;1.28;13.23;-0.84;9;0;0;0;0;2
B4P9354;2018;144;144_2018;0A20000000008001;17.09;9.9;28/05/2018;127;148;21;7.085833;5.40;1.69;13.23;-0.84;10;0;0;0;0;1
B4P9006;2017;145;145_2017;E580000000008001;16.29;10.9;30/05/2017;129;150;21;8.279722;5.37;2.91;13.23;-2.65;1;0;0;0;0;1
B4P9003;2017;145;145_2017;9.8E+14;16.02;10.4;30/05/2017;129;150;21;8.745556;5.37;3.38;13.23;-2.65;2;0;1;1;0;2
B4P9001;2017;145;145_2017;9.58E+15;16.16;9.8;30/05/2017;129;150;21;8.883889;5.37;3.52;13.23;-2.65;3;0;0;0;0;2
B4P9004;2017;145;145_2017;1.58E+15;16.26;10.5;30/05/2017;129;150;21;8.928056;5.37;3.56;13.23;-2.65;4;0;0;0;0;1
B4P9002;2017;145;145_2017;2.18E+15;16.27;11.2;30/05/2017;129;150;21;8.942500;5.37;3.58;13.23;-2.65;5;0;0;0;0;1
B4P9005;2017;145;145_2017;D980000000008001;15.68;9.7;30/05/2017;129;150;21;8.956389;5.37;3.59;13.23;-2.65;6;0;0;0;0;1
B4P9497;2017;146;146_2017;3.58E+15;17.35;10.6;29/05/2017;129;149;20;14.771389;5.38;9.39;13.23;-2.43;1;1;1;1;0;1
B4P9498;2017;146;146_2017;B980000000008001;16.04;9.1;29/05/2017;129;149;20;14.822222;5.38;9.44;13.23;-2.43;2;0;0;0;0;2
B4P9499;2017;146;146_2017;3.98E+15;17.29;10.2;29/05/2017;129;149;20;14.835278;5.38;9.45;13.23;-2.43;3;0;0;0;0;1
B4P9496;2017;146;146_2017;D580000000008001;16.78;10.1;29/05/2017;129;149;20;14.881944;5.38;9.50;13.23;-2.43;4;0;0;0;0;2
B4P9500;2017;146;146_2017;5.58E+15;17.78;10.2;29/05/2017;129;149;20;14.905833;5.38;9.52;13.23;-2.43;5;0;0;0;0;1
B4X1017;2018;146;146_2018;07A0000000008001;17.1;11.1;28/05/2018;130;148;18;7.412222;5.40;2.01;13.23;-0.60;1;0;0;0;0;1
B4X1019;2018;146;146_2018;E7A0000000008001;16.83;10.6;28/05/2018;130;148;18;8.371389;5.40;2.97;13.23;-0.60;2;0;0;0;0;2
